nomeLocalidade,estado,Cidade tem Aluno,Probabilidade
juti,Mato Grosso do Sul,Não,2.7856253e-05
maracaju,Mato Grosso do Sul,Não,2.7703976e-05
itaipé,Minas Gerais,Não,2.7667433e-05
são francisco de paula,Rio Grande do Sul,Não,2.7655853e-05
são lourenço,Minas Gerais,Não,2.7645701e-05
turvo,Paraná,Não,2.754126e-05
brejo alegre,São Paulo,Não,2.7384172e-05
cosmorama,São Paulo,Não,2.737861e-05
rio novo do sul,Espírito Santo,Não,2.7350348e-05
umbaúba,Sergipe,Não,2.7289696e-05
guareí,São Paulo,Não,2.7282464e-05
mar de espanha,Minas Gerais,Não,2.7236138e-05
campos altos,Minas Gerais,Não,2.7214508e-05
palminópolis,Goiás,Não,2.7106527e-05
codajás,Amazonas,Não,2.7078622e-05
aparecida de goiânia,Goiás,Não,2.7066799e-05
ribeirão bonito,São Paulo,Não,2.7040742e-05
elói mendes,Minas Gerais,Não,2.7014064e-05
raposa,Maranhão,Não,2.698538e-05
joão ramalho,São Paulo,Não,2.6955597e-05
uru,São Paulo,Não,2.6874923e-05
lagoa da canoa,Alagoas,Não,2.687141e-05
laranjal,Minas Gerais,Não,2.6867338e-05
amaturá,Amazonas,Não,2.6795025e-05
valença,Bahia,Não,2.677416e-05
quintana,São Paulo,Não,2.6730584e-05
toritama,Pernambuco,Não,2.6715574e-05
nova monte verde,Mato Grosso,Não,2.6686443e-05
cutias,Amapá,Não,2.668311e-05
ibiam,Santa Catarina,Não,2.6672882e-05
pavão,Minas Gerais,Não,2.6664742e-05
itaberaí,Goiás,Não,2.6614112e-05
santa margarida do sul,Rio Grande do Sul,Não,2.6607791e-05
francisco morato,São Paulo,Não,2.655894e-05
rio negrinho,Santa Catarina,Não,2.6493673e-05
rio verde de mato grosso,Mato Grosso do Sul,Não,2.6438805e-05
passo de torres,Santa Catarina,Não,2.6396456e-05
presidente kennedy,Espírito Santo,Não,2.6389858e-05
comodoro,Mato Grosso,Não,2.6364858e-05
montauri,Rio Grande do Sul,Não,2.6280086e-05
pedras grandes,Santa Catarina,Não,2.6249954e-05
tocos do moji,Minas Gerais,Não,2.6249128e-05
herculândia,São Paulo,Não,2.607931e-05
aliança do tocantins,Tocantins,Não,2.6056487e-05
jaguarari,Bahia,Não,2.6055468e-05
martinho campos,Minas Gerais,Não,2.6053978e-05
ibiraci,Minas Gerais,Não,2.6049805e-05
restinga seca,Rio Grande do Sul,Não,2.6005622e-05
belém do são francisco,Pernambuco,Não,2.600277e-05
capela,Sergipe,Não,2.6001702e-05
barra do rio azul,Rio Grande do Sul,Não,2.595154e-05
santa tereza,Rio Grande do Sul,Não,2.5920523e-05
jequiá da praia,Alagoas,Não,2.5911108e-05
goianápolis,Goiás,Não,2.5841444e-05
gentil,Rio Grande do Sul,Não,2.5829591e-05
piratininga,São Paulo,Não,2.5741852e-05
palestina,São Paulo,Não,2.5706404e-05
califórnia,Paraná,Não,2.5696036e-05
honório serpa,Paraná,Não,2.5690868e-05
barracão,Rio Grande do Sul,Não,2.5650937e-05
nova bréscia,Rio Grande do Sul,Não,2.5583682e-05
bandeira do sul,Minas Gerais,Não,2.5566684e-05
major vieira,Santa Catarina,Não,2.5540341e-05
união paulista,São Paulo,Não,2.5534811e-05
juquiá,São Paulo,Não,2.55241e-05
urucará,Amazonas,Não,2.5506117e-05
modelo,Santa Catarina,Não,2.5491285e-05
itaí,São Paulo,Não,2.54811e-05
vila pavão,Espírito Santo,Não,2.5454725e-05
campestre da serra,Rio Grande do Sul,Não,2.5450792e-05
são desidério,Bahia,Não,2.5443804e-05
currais novos,Rio Grande do Norte,Não,2.5422823e-05
divisa nova,Minas Gerais,Não,2.5415988e-05
ampére,Paraná,Não,2.540707e-05
campos lindos,Tocantins,Não,2.5386991e-05
paty do alferes,Rio de Janeiro,Não,2.537755e-05
novo alegre,Tocantins,Não,2.5333906e-05
cândido de abreu,Paraná,Não,2.5329051e-05
santa fé,Paraná,Não,2.532079e-05
silvanópolis,Tocantins,Não,2.5314826e-05
ibirataia,Bahia,Não,2.5312725e-05
neópolis,Sergipe,Não,2.5299743e-05
iguatemi,Mato Grosso do Sul,Não,2.5287754e-05
itabela,Bahia,Não,2.5179465e-05
alagoa grande,Paraíba,Não,2.5145295e-05
carvalhos,Minas Gerais,Não,2.5124513e-05
bossoroca,Rio Grande do Sul,Não,2.5107245e-05
batatais,São Paulo,Não,2.5057157e-05
marilândia,Espírito Santo,Não,2.5010817e-05
pinhal da serra,Rio Grande do Sul,Não,2.4986217e-05
espigão d'oeste,Rondônia,Não,2.497602e-05
formosa do oeste,Paraná,Não,2.4939674e-05
são joão batista do glória,Minas Gerais,Não,2.4826082e-05
cantá,Roraima,Não,2.4786763e-05
cedro de são joão,Sergipe,Não,2.4778634e-05
campos de júlio,Mato Grosso,Não,2.4754378e-05
perolândia,Goiás,Não,2.4689049e-05
presidente alves,São Paulo,Não,2.4671774e-05
floresta,Paraná,Não,2.4668598e-05
boa vista do buricá,Rio Grande do Sul,Não,2.4664387e-05
são joão do sabugi,Rio Grande do Norte,Não,2.4656414e-05
pontal do araguaia,Mato Grosso,Não,2.4610557e-05
soure,Pará,Não,2.4601946e-05
adamantina,São Paulo,Não,2.4572777e-05
itamogi,Minas Gerais,Não,2.4560453e-05
são josé do rio pardo,São Paulo,Não,2.4558605e-05
araújos,Minas Gerais,Não,2.4532972e-05
água doce do norte,Espírito Santo,Não,2.4471214e-05
santa fé do sul,São Paulo,Não,2.4412544e-05
barra de santo antônio,Alagoas,Não,2.4391973e-05
piraí do sul,Paraná,Não,2.4312827e-05
guaraí,Tocantins,Não,2.428942e-05
alhandra,Paraíba,Não,2.4282104e-05
silva jardim,Rio de Janeiro,Não,2.4278399e-05
vacaria,Rio Grande do Sul,Não,2.4270388e-05
itaporã,Mato Grosso do Sul,Não,2.4267032e-05
são miguel do passa quatro,Goiás,Não,2.4248433e-05
veríssimo,Minas Gerais,Não,2.424834e-05
são joaquim da barra,São Paulo,Não,2.41312e-05
são josé de mipibu,Rio Grande do Norte,Não,2.412961e-05
ipameri,Goiás,Não,2.4120913e-05
são sebastião do alto,Rio de Janeiro,Não,2.4086503e-05
ibitiúra de minas,Minas Gerais,Não,2.4011828e-05
conceição da barra,Espírito Santo,Não,2.4011506e-05
canudos do vale,Rio Grande do Sul,Não,2.3992921e-05
arapeí,São Paulo,Não,2.398384e-05
ivaté,Paraná,Não,2.3968565e-05
camapuã,Mato Grosso do Sul,Não,2.3955678e-05
primavera,Pernambuco,Não,2.3950879e-05
vera cruz do oeste,Paraná,Não,2.3940422e-05
coronel bicaco,Rio Grande do Sul,Não,2.3938639e-05
monte santo de minas,Minas Gerais,Não,2.3912584e-05
terezópolis de goiás,Goiás,Não,2.3889472e-05
corumbaíba,Goiás,Não,2.3886008e-05
pinheiro machado,Rio Grande do Sul,Não,2.3851342e-05
centro novo do maranhão,Maranhão,Não,2.3841018e-05
caçu,Goiás,Não,2.3802782e-05
sandolândia,Tocantins,Não,2.3671942e-05
morro agudo de goiás,Goiás,Não,2.3590092e-05
caraí,Minas Gerais,Não,2.3540875e-05
maçambará,Rio Grande do Sul,Não,2.3525321e-05
baependi,Minas Gerais,Não,2.3417679e-05
magé,Rio de Janeiro,Não,2.3408435e-05
pareci novo,Rio Grande do Sul,Não,2.3378185e-05
felixlândia,Minas Gerais,Não,2.3364077e-05
erval seco,Rio Grande do Sul,Não,2.3321669e-05
antônio carlos,Minas Gerais,Não,2.3294262e-05
manduri,São Paulo,Não,2.3290864e-05
pirpirituba,Paraíba,Não,2.3245906e-05
mucurici,Espírito Santo,Não,2.322127e-05
capela do alto,São Paulo,Não,2.3210485e-05
belo vale,Minas Gerais,Não,2.3140095e-05
vitor meireles,Santa Catarina,Não,2.3136608e-05
paranã,Tocantins,Não,2.3111643e-05
capinópolis,Minas Gerais,Não,2.3073986e-05
leopoldo de bulhões,Goiás,Não,2.3064022e-05
cristalândia,Tocantins,Não,2.3062723e-05
moema,Minas Gerais,Não,2.3018556e-05
júlio mesquita,São Paulo,Não,2.2999051e-05
pirajuí,São Paulo,Não,2.2996615e-05
olho d'água das cunhãs,Maranhão,Não,2.2956583e-05
uruaçu,Goiás,Não,2.2949229e-05
são miguel dos campos,Alagoas,Não,2.2941722e-05
santa rita d'oeste,São Paulo,Não,2.2907157e-05
nísia floresta,Rio Grande do Norte,Não,2.2903861e-05
acreúna,Goiás,Não,2.2891369e-05
indiara,Goiás,Não,2.2846509e-05
mamanguape,Paraíba,Não,2.2800605e-05
são vicente ferrer,Pernambuco,Não,2.278339e-05
candelária,Rio Grande do Sul,Não,2.275655e-05
ipiranga do sul,Rio Grande do Sul,Não,2.2736227e-05
sales,São Paulo,Não,2.267311e-05
nova cantu,Paraná,Não,2.2620887e-05
santana do são francisco,Sergipe,Não,2.2614891e-05
iaciara,Goiás,Não,2.2613012e-05
santa maria de itabira,Minas Gerais,Não,2.2580129e-05
general salgado,São Paulo,Não,2.2539596e-05
alfredo marcondes,São Paulo,Não,2.2520455e-05
pedralva,Minas Gerais,Não,2.2498514e-05
são domingos das dores,Minas Gerais,Não,2.2498407e-05
araçariguama,São Paulo,Não,2.2485108e-05
rio bonito,Rio de Janeiro,Não,2.2441214e-05
canindé de são francisco,Sergipe,Não,2.2347973e-05
caracol,Mato Grosso do Sul,Não,2.2322049e-05
armazém,Santa Catarina,Não,2.2299646e-05
viadutos,Rio Grande do Sul,Não,2.22796e-05
rianápolis,Goiás,Não,2.2253545e-05
são joão do manteninha,Minas Gerais,Não,2.2198754e-05
marema,Santa Catarina,Não,2.2170954e-05
salto da divisa,Minas Gerais,Não,2.2108985e-05
dourado,São Paulo,Não,2.2083615e-05
lagoa salgada,Rio Grande do Norte,Não,2.2079423e-05
promissão,São Paulo,Não,2.201683e-05
dores do indaiá,Minas Gerais,Não,2.1989676e-05
tamandaré,Pernambuco,Não,2.1988857e-05
banabuiú,Ceará,Não,2.1982672e-05
linha nova,Rio Grande do Sul,Não,2.1950016e-05
pauini,Amazonas,Não,2.1946958e-05
jacundá,Pará,Não,2.190959e-05
capão do cipó,Rio Grande do Sul,Não,2.1832771e-05
santa filomena,Piauí,Não,2.1810816e-05
jardim,Mato Grosso do Sul,Não,2.1787617e-05
são raimundo das mangabeiras,Maranhão,Não,2.1772079e-05
nova américa da colina,Paraná,Não,2.1755515e-05
coronel sapucaia,Mato Grosso do Sul,Não,2.169897e-05
apiúna,Santa Catarina,Não,2.1680416e-05
jaguari,Rio Grande do Sul,Não,2.1680396e-05
cruzeta,Rio Grande do Norte,Não,2.1671962e-05
eldorado,São Paulo,Não,2.165403e-05
coxilha,Rio Grande do Sul,Não,2.164121e-05
itanhomi,Minas Gerais,Não,2.1571297e-05
bom jardim,Pernambuco,Não,2.1547758e-05
quinze de novembro,Rio Grande do Sul,Não,2.1536292e-05
aurora do pará,Pará,Não,2.152114e-05
itaituba,Pará,Não,2.1507743e-05
santo antônio do jardim,São Paulo,Não,2.1503743e-05
vila lângaro,Rio Grande do Sul,Não,2.1440204e-05
coroados,São Paulo,Não,2.1413844e-05
resende costa,Minas Gerais,Não,2.1402473e-05
santo antônio da patrulha,Rio Grande do Sul,Não,2.135835e-05
paim filho,Rio Grande do Sul,Não,2.1298449e-05
nova lacerda,Mato Grosso,Não,2.125073e-05
miguelópolis,São Paulo,Não,2.1234038e-05
conquista d'oeste,Mato Grosso,Não,2.1186059e-05
mato castelhano,Rio Grande do Sul,Não,2.1151236e-05
rio espera,Minas Gerais,Não,2.1141375e-05
parapuã,São Paulo,Não,2.1125452e-05
alagoa nova,Paraíba,Não,2.1102036e-05
murici,Alagoas,Não,2.1054397e-05
inhacorá,Rio Grande do Sul,Não,2.1010408e-05
ulianópolis,Pará,Não,2.1001355e-05
santa tereza do oeste,Paraná,Não,2.0963176e-05
carauari,Amazonas,Não,2.0956779e-05
tocantinópolis,Tocantins,Não,2.0953023e-05
borborema,Paraíba,Não,2.093337e-05
prudentópolis,Paraná,Não,2.0910184e-05
jatobá,Pernambuco,Não,2.0906475e-05
lagoa grande,Pernambuco,Não,2.0904343e-05
torixoréu,Mato Grosso,Não,2.0890771e-05
jaguaré,Espírito Santo,Não,2.0885731e-05
maurilândia,Goiás,Não,2.0881429e-05
itaporanga d'ajuda,Sergipe,Não,2.0845795e-05
hulha negra,Rio Grande do Sul,Não,2.0822528e-05
pedro canário,Espírito Santo,Não,2.0821615e-05
morungaba,São Paulo,Não,2.0820185e-05
carmo do paranaíba,Minas Gerais,Não,2.0788104e-05
turuçu,Rio Grande do Sul,Não,2.078743e-05
pacoti,Ceará,Não,2.0747682e-05
fronteira,Minas Gerais,Não,2.0704178e-05
luminárias,Minas Gerais,Não,2.0690026e-05
itapejara d'oeste,Paraná,Não,2.065856e-05
prados,Minas Gerais,Não,2.0644753e-05
mãe do rio,Pará,Não,2.061644e-05
barra do quaraí,Rio Grande do Sul,Não,2.0412745e-05
alvorada do norte,Goiás,Não,2.0400386e-05
viradouro,São Paulo,Não,2.0385898e-05
são borja,Rio Grande do Sul,Não,2.0343172e-05
vista alegre do alto,São Paulo,Não,2.0319325e-05
jaguariaíva,Paraná,Não,2.02914e-05
sumidouro,Rio de Janeiro,Não,2.0280411e-05
monte castelo,Santa Catarina,Não,2.024752e-05
cajazeiras,Paraíba,Não,2.0232388e-05
itapuranga,Goiás,Não,2.0199172e-05
parisi,São Paulo,Não,2.0187425e-05
rubiataba,Goiás,Não,2.0180649e-05
humaitá,Amazonas,Não,2.0128773e-05
campos belos,Goiás,Não,2.0126296e-05
santa bárbara do leste,Minas Gerais,Não,2.0075115e-05
santo antônio do amparo,Minas Gerais,Não,2.0065143e-05
ipiranga,Paraná,Não,2.0042537e-05
goianira,Goiás,Não,2.003902e-05
vargem alta,Espírito Santo,Não,2.0034664e-05
tacuru,Mato Grosso do Sul,Não,2.0032927e-05
alvinópolis,Minas Gerais,Não,1.9947882e-05
olaria,Minas Gerais,Não,1.9943354e-05
afonso bezerra,Rio Grande do Norte,Não,1.9934703e-05
são josé dos ausentes,Rio Grande do Sul,Não,1.9925808e-05
porto do mangue,Rio Grande do Norte,Não,1.9883288e-05
bom jesus da penha,Minas Gerais,Não,1.9835845e-05
acaiaca,Minas Gerais,Não,1.9808813e-05
espumoso,Rio Grande do Sul,Não,1.980156e-05
guanambi,Bahia,Não,1.9785382e-05
quinta do sol,Paraná,Não,1.9784948e-05
nova santa rita,Rio Grande do Sul,Não,1.9777292e-05
santa cecília do sul,Rio Grande do Sul,Não,1.9775403e-05
alto paraná,Paraná,Não,1.9749603e-05
boa vista do incra,Rio Grande do Sul,Não,1.9706162e-05
mira estrela,São Paulo,Não,1.970169e-05
itaguaçu,Espírito Santo,Não,1.9691659e-05
são sebastião do tocantins,Tocantins,Não,1.9684807e-05
tomé-açu,Pará,Não,1.9681052e-05
são benedito do sul,Pernambuco,Não,1.9661973e-05
catiguá,São Paulo,Não,1.9660887e-05
ingaí,Minas Gerais,Não,1.9656087e-05
vila nova do sul,Rio Grande do Sul,Não,1.9588328e-05
vista gaúcha,Rio Grande do Sul,Não,1.9586778e-05
curionópolis,Pará,Não,1.9530336e-05
amargosa,Bahia,Não,1.9477196e-05
são josé da bela vista,São Paulo,Não,1.9463827e-05
porecatu,Paraná,Não,1.9415738e-05
ipanguaçu,Rio Grande do Norte,Não,1.9400894e-05
rio maria,Pará,Não,1.9395899e-05
leopoldina,Minas Gerais,Não,1.939111e-05
vespasiano correa,Rio Grande do Sul,Não,1.9368745e-05
cristina,Minas Gerais,Não,1.9341336e-05
reserva do iguaçu,Paraná,Não,1.934128e-05
vale verde,Rio Grande do Sul,Não,1.9337223e-05
godoy moreira,Paraná,Não,1.9331193e-05
monte alegre,Rio Grande do Norte,Não,1.9318642e-05
alfenas,Minas Gerais,Não,1.9268431e-05
barra bonita,São Paulo,Não,1.9252413e-05
macaparana,Pernambuco,Não,1.9248359e-05
pinheiro preto,Santa Catarina,Não,1.9218092e-05
nova aurora,Paraná,Não,1.9208639e-05
mallet,Paraná,Não,1.9184235e-05
bonito,Pará,Não,1.9157014e-05
ubarana,São Paulo,Não,1.9132785e-05
catanduvas,Paraná,Não,1.9123263e-05
são francisco de sales,Minas Gerais,Não,1.9099989e-05
israelândia,Goiás,Não,1.9091538e-05
agronômica,Santa Catarina,Não,1.908515e-05
caibi,Santa Catarina,Não,1.9039919e-05
pedrinhas,Sergipe,Não,1.900759e-05
japaraíba,Minas Gerais,Não,1.8978555e-05
itaguara,Minas Gerais,Não,1.8950072e-05
rosário oeste,Mato Grosso,Não,1.8943963e-05
erval grande,Rio Grande do Sul,Não,1.8938292e-05
quitandinha,Paraná,Não,1.8925997e-05
pouso alto,Minas Gerais,Não,1.8925419e-05
pequeri,Minas Gerais,Não,1.8902529e-05
redenção,Ceará,Não,1.8894636e-05
novo são joaquim,Mato Grosso,Não,1.8854927e-05
capão bonito do sul,Rio Grande do Sul,Não,1.8836578e-05
quadra,São Paulo,Não,1.88325e-05
são joão do paraíso,Minas Gerais,Não,1.8831171e-05
araguaiana,Mato Grosso,Não,1.8823468e-05
porto esperidião,Mato Grosso,Não,1.8781742e-05
piraju,São Paulo,Não,1.878117e-05
são joão das duas pontes,São Paulo,Não,1.8780345e-05
iporá,Goiás,Não,1.8775798e-05
são salvador do tocantins,Tocantins,Não,1.8756451e-05
governador edison lobão,Maranhão,Não,1.8745346e-05
boca do acre,Amazonas,Não,1.8735445e-05
cerqueira césar,São Paulo,Não,1.873223e-05
emilianópolis,São Paulo,Não,1.8728371e-05
bambuí,Minas Gerais,Não,1.8649078e-05
bocaina,São Paulo,Não,1.8644545e-05
rio casca,Minas Gerais,Não,1.8629366e-05
carmolândia,Tocantins,Não,1.8621035e-05
travesseiro,Rio Grande do Sul,Não,1.8595907e-05
icapuí,Ceará,Não,1.8585588e-05
nazareno,Minas Gerais,Não,1.8575382e-05
tracunhaém,Pernambuco,Não,1.8538502e-05
santo amaro,Bahia,Não,1.8483846e-05
recreio,Minas Gerais,Não,1.84802e-05
candeias,Minas Gerais,Não,1.8461438e-05
ressaquinha,Minas Gerais,Não,1.8460312e-05
piedade do rio grande,Minas Gerais,Não,1.84538e-05
presidente olegário,Minas Gerais,Não,1.84532e-05
abre campo,Minas Gerais,Não,1.8427965e-05
nova alvorada do sul,Mato Grosso do Sul,Não,1.8391394e-05
são josé das palmeiras,Paraná,Não,1.8387747e-05
antônio carlos,Santa Catarina,Não,1.8349594e-05
sapeaçu,Bahia,Não,1.8346567e-05
igarapé do meio,Maranhão,Não,1.834076e-05
jaborandi,Bahia,Não,1.8324761e-05
macuco,Rio de Janeiro,Não,1.8310928e-05
tailândia,Pará,Não,1.8299335e-05
são joão da ponte,Minas Gerais,Não,1.8250694e-05
cachoeira do sul,Rio Grande do Sul,Não,1.8194718e-05
são pedro do iguaçu,Paraná,Não,1.818504e-05
chiapetta,Rio Grande do Sul,Não,1.8170946e-05
salete,Santa Catarina,Não,1.8149107e-05
itapecerica,Minas Gerais,Não,1.81353e-05
ervália,Minas Gerais,Não,1.8134591e-05
carvalhópolis,Minas Gerais,Não,1.812968e-05
sobradinho,Rio Grande do Sul,Não,1.8127726e-05
aguanil,Minas Gerais,Não,1.811822e-05
santa rita do passa quatro,São Paulo,Não,1.8110119e-05
igaraçu do tietê,São Paulo,Não,1.8099086e-05
são gonçalo do sapucaí,Minas Gerais,Não,1.8031362e-05
ivaiporã,Paraná,Não,1.8014915e-05
tucunduva,Rio Grande do Sul,Não,1.7999751e-05
pedra azul,Minas Gerais,Não,1.7975632e-05
juara,Mato Grosso,Não,1.7963843e-05
fazenda vilanova,Rio Grande do Sul,Não,1.7940782e-05
carlinda,Mato Grosso,Não,1.793883e-05
união dos palmares,Alagoas,Não,1.7915187e-05
loreto,Maranhão,Não,1.7896129e-05
carmo do cajuru,Minas Gerais,Não,1.7893519e-05
lupércio,São Paulo,Não,1.7859405e-05
volta grande,Minas Gerais,Não,1.7834947e-05
córrego danta,Minas Gerais,Não,1.7833978e-05
bozano,Rio Grande do Sul,Não,1.7830016e-05
jacobina,Bahia,Não,1.7824083e-05
pinhalão,Paraná,Não,1.780166e-05
brejo santo,Ceará,Não,1.7799723e-05
serra alta,Santa Catarina,Não,1.77843e-05
são josé da safira,Minas Gerais,Não,1.7775823e-05
araçaí,Minas Gerais,Não,1.7772787e-05
silvânia,Goiás,Não,1.7770873e-05
santa adélia,São Paulo,Não,1.7757726e-05
aliança,Pernambuco,Não,1.7757184e-05
ipiaú,Bahia,Não,1.7733306e-05
porangaba,São Paulo,Não,1.7732462e-05
caridade do piauí,Piauí,Não,1.765816e-05
união da serra,Rio Grande do Sul,Não,1.7651813e-05
pinhão,Paraná,Não,1.7641058e-05
água boa,Mato Grosso,Não,1.76149e-05
jauru,Mato Grosso,Não,1.758395e-05
cuitegi,Paraíba,Não,1.757044e-05
coromandel,Minas Gerais,Não,1.756533e-05
ilha comprida,São Paulo,Não,1.7563721e-05
água azul do norte,Pará,Não,1.7538716e-05
são joão do pau d'alho,São Paulo,Não,1.7515433e-05
guaiçara,São Paulo,Não,1.7515433e-05
timbó grande,Santa Catarina,Não,1.7496117e-05
vera cruz,Rio Grande do Norte,Não,1.7489461e-05
conchas,São Paulo,Não,1.748519e-05
lavandeira,Tocantins,Não,1.7442706e-05
caracaraí,Roraima,Não,1.7415696e-05
marilena,Paraná,Não,1.7394765e-05
chopinzinho,Paraná,Não,1.739211e-05
iporanga,São Paulo,Não,1.7379693e-05
são brás do suaçuí,Minas Gerais,Não,1.7357166e-05
boa vista do cadeado,Rio Grande do Sul,Não,1.7350563e-05
marumbi,Paraná,Não,1.73433e-05
santa cruz do xingu,Mato Grosso,Não,1.734287e-05
vargem grande do sul,São Paulo,Não,1.7339793e-05
são paulo das missões,Rio Grande do Sul,Não,1.7304541e-05
são josé do cedro,Santa Catarina,Não,1.7274648e-05
fonte boa,Amazonas,Não,1.7266397e-05
santa tereza do tocantins,Tocantins,Não,1.726582e-05
iepê,São Paulo,Não,1.722239e-05
presidente castello branco,Santa Catarina,Não,1.7218446e-05
presidente lucena,Rio Grande do Sul,Não,1.7172531e-05
cambará do sul,Rio Grande do Sul,Não,1.7162283e-05
bom jesus do galho,Minas Gerais,Não,1.7149947e-05
pedra bela,São Paulo,Não,1.7146398e-05
campina do monte alegre,São Paulo,Não,1.7141787e-05
mateiros,Tocantins,Não,1.7108096e-05
baixa grande do ribeiro,Piauí,Não,1.7095977e-05
pirapora do bom jesus,São Paulo,Não,1.7095113e-05
macedônia,São Paulo,Não,1.7076685e-05
santo expedito,São Paulo,Não,1.7073966e-05
presidente kennedy,Tocantins,Não,1.7069227e-05
sonora,Mato Grosso do Sul,Não,1.7035809e-05
sambaíba,Maranhão,Não,1.6993685e-05
capanema,Pará,Não,1.6964912e-05
camocim de são félix,Pernambuco,Não,1.6953105e-05
espírito santo do dourado,Minas Gerais,Não,1.6948288e-05
campinas do sul,Rio Grande do Sul,Não,1.6899e-05
conceição das pedras,Minas Gerais,Não,1.6897566e-05
itatinga,São Paulo,Não,1.6893102e-05
surubim,Pernambuco,Não,1.688806e-05
ubatã,Bahia,Não,1.6864884e-05
ipiranga do norte,Mato Grosso,Não,1.6857808e-05
buriti de goiás,Goiás,Não,1.6849033e-05
cantagalo,Paraná,Não,1.6840262e-05
sousa,Paraíba,Não,1.6835653e-05
brasil novo,Pará,Não,1.6805672e-05
queluz,São Paulo,Não,1.6725953e-05
selvíria,Mato Grosso do Sul,Não,1.6723337e-05
torre de pedra,São Paulo,Não,1.6699878e-05
cordilheira alta,Santa Catarina,Não,1.6692155e-05
morrinhos do sul,Rio Grande do Sul,Não,1.6691789e-05
santa fé de goiás,Goiás,Não,1.6687794e-05
jeriquara,São Paulo,Não,1.6661348e-05
passos maia,Santa Catarina,Não,1.6654947e-05
águas da prata,São Paulo,Não,1.6650547e-05
